generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,weights_variance_mean,weights_variance_std,lambdas_variance_mean,lambdas_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,mean_weight_0_mean,mean_weight_0_std,mean_weight_1_mean,mean_weight_1_std,mean_weight_2_mean,mean_weight_2_std,mean_weight_3_mean,mean_weight_3_std,alpha_0_mean,alpha_0_std,alpha_1_mean,alpha_1_std,alpha_2_mean,alpha_2_std,alpha_3_mean,alpha_3_std,mean_lambda_0_mean,mean_lambda_0_std,mean_lambda_1_mean,mean_lambda_1_std,mean_lambda_2_mean,mean_lambda_2_std,mean_lambda_3_mean,mean_lambda_3_std,lambda_variance_0_mean,lambda_variance_0_std,lambda_variance_1_mean,lambda_variance_1_std,lambda_variance_2_mean,lambda_variance_2_std,lambda_variance_3_mean,lambda_variance_3_std,extinct_count
20,0.5207890670736341,0.005288461184889495,1.1208162622441182,0.01096365662674495,0.012467043241541645,0.003244628218567534,0.0,0.0,0.0011601187555505415,0.004234984915403013,5000.0,0.0,3163.65,24.24927833977745,1.0,0.0,6.4,0.6633249580710798,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.194364776365026,0.04115516986255255,0.00913261654727187,0.03298439843288553,0.0026023862879218356,0.04277015106763657,-0.004742941819817119,0.04677274512135822,0.4838888833053723,0.28037521099075485,0.4816116378409448,0.27110887246647813,0.4875100948926094,0.2766984048784781,0.5215227653033716,0.28366686143293185,0.0007231165756199237,0.0029543466145414104,0.002102276990344197,0.007867753536009296,0.000981379920965897,0.003485852082490657,0.0008337015352721476,0.005000077644552366,0
21,0.5209996774944784,0.005345203692365018,1.1223100446681635,0.01048484373192865,0.011456700928758256,0.002968273234814398,0.0,0.0,0.0018758885032500335,0.0066874948115170745,5000.0,0.0,3164.275,17.3925091634301,1.0,0.0,6.275,0.5471517157059822,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.505247556286058,0.04329998925864241,0.00791587027381439,0.032931174543493674,-0.00039430874119989053,0.04395989996115755,-0.003809870819854419,0.05161248906015114,0.48779573191445297,0.28048775439927504,0.48737352125524414,0.2707871850672436,0.4859579574614593,0.27640334987184645,0.5216531117654283,0.2838358333175618,0.0015159835691191067,0.007405226763165502,0.003670848873830504,0.013785609129026244,0.0014574893651993857,0.004686880344353931,0.0008592322048511366,0.00510745966031021,0
22,0.5223830731543397,0.006440768396528879,1.1194456854883001,0.01225966276905884,0.011762182737242138,0.002936206672243727,0.0,0.0,0.0014827223675245955,0.005382574693204029,5000.0,0.0,3166.225,21.071885890921106,1.0,0.0,6.45,0.7399324293474371,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.813585689168198,0.04560230493792886,0.0078104902208855605,0.033427075591876514,0.0033008156119757577,0.044750613795027726,-0.008122698431052464,0.05085410387223675,0.4909134409211758,0.2820706904440559,0.494897241533783,0.27414069164767724,0.485185272528902,0.27369010278128925,0.5249010863766562,0.28212859317800615,0.0010863123355921735,0.005018771717479979,0.0028222202324062174,0.01063910573277012,0.001134528470482204,0.0038923485543654887,0.0008878284316177872,0.005352124435983486,0
23,0.5225019383540394,0.0055522877880805396,1.1179939658938585,0.011403662543913829,0.012439819477211293,0.0031334600950432886,0.0,0.0,0.0011767337088940428,0.005132259090847791,5000.0,0.0,3160.85,20.568847804386127,1.0,0.0,6.425,0.6279928343540235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.122284775078794,0.04569472391131909,0.01047438945071467,0.036973401305789376,0.004093722570602842,0.04468703629340275,-0.009212177686089468,0.05106838267566772,0.48954229927032067,0.2829065862667341,0.49398199801446535,0.2745906678911132,0.4842063597646016,0.27352250787702265,0.5252123812713458,0.28175844900092567,0.0007900145261761655,0.004794626193147386,0.002355484011508845,0.010283029749202907,0.0007592507192692522,0.0034683101400379535,0.0008021855786219091,0.004995897949936939,0
24,0.5197426664043137,0.005004485002620759,1.121194247608519,0.011606348198811364,0.01322490955583058,0.003828203265385631,0.0,0.0,0.0006383167929812803,0.0028348350198479097,5000.0,0.0,3157.325,20.141235687017815,1.0,0.0,6.225,0.6118619125260208,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.430412618716976,0.0492620369512771,0.010693531135974245,0.03766350799275098,0.005150582094269473,0.04826388180817919,-0.00930097081310372,0.051619790676518625,0.4900769257689831,0.2831863599568846,0.4975302588728753,0.2771113560510514,0.4853158775435828,0.27230639365553294,0.5273210101317417,0.2813756300870295,0.0005222825557392603,0.0032022525838096925,0.0013026754953287748,0.005896408985725699,0.0003867659763587078,0.0016929708239318887,0.00034154314449837847,0.0021237603484133044,0
25,0.5209772612722522,0.00510563963915993,1.1183718643792346,0.010528214531818807,0.0136259730990683,0.004455358608526843,0.0,0.0,0.00015038594341071113,0.0009391599155871459,5000.0,0.0,3154.575,21.18712757784783,1.0,0.0,6.325,0.6077622890571609,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.741716275770466,0.0492806182700972,0.009252122640252007,0.039836536676670635,0.000830169341899619,0.049717193756528805,-0.006356122899837259,0.05353620415831557,0.49135367611428366,0.2844924101965566,0.49976562122683765,0.27960444996269906,0.48487148724012397,0.2723845462711596,0.5278325420889015,0.2814274432221403,5.444560235385989e-06,3.4001267772145015e-05,0.0002756083778344552,0.001721173767918002,0.00012259573403607902,0.0007656101136674959,0.00019789510153692436,0.0012358545129909405,0
26,0.5206192601679864,0.005278315219718118,1.1207217784937114,0.011449762461519125,0.012663050693461464,0.0038777008761828866,0.0,0.0,0.00014089025832284623,0.000879859381220008,5000.0,0.0,3158.025,19.003272744451152,1.0,0.0,6.35,0.7599342076785331,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.048321055154823,0.05041688614612417,0.008296651025813267,0.04090161899004937,0.0026092089382178073,0.05050993303099045,-0.004824475126925307,0.05105596296460599,0.4913476190952203,0.2844837718308126,0.4998087159152053,0.27963844116954767,0.48490022912306047,0.27236507658117165,0.5278690590861862,0.2814274246012434,5.100779239206953e-06,3.185435613911953e-05,0.00025820588459512855,0.0016124952324712656,0.00011485478127733437,0.0007172678791834389,0.00018539958817971508,0.0011578200570862079,0
27,0.5206349504918897,0.007356230348539405,1.1220426707593718,0.01480503217122815,0.0119110464424055,0.0036555928037045812,0.0,0.0,0.0002061295414228376,0.0012872785735964004,5000.0,0.0,3160.975,20.718937593419213,1.0,0.0,6.325,0.5651327277728658,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.359943806780556,0.05069362432601307,0.006697449735606133,0.04205970885829575,0.00317344280999958,0.05400566204640351,-0.004767129315565903,0.05350695881280187,0.49139033701914075,0.2845447967686813,0.4995047849551387,0.2794041582995804,0.48469752321182424,0.2725048828536319,0.5276115181579678,0.2814315000510339,7.462696839320205e-06,4.660452682420873e-05,0.0003777682092278883,0.00235916171048671,0.0001680383276795757,0.0010493990200131644,0.0002712489319445661,0.0016939490370615185,0
28,0.5200092618160138,0.004001634734290573,1.123242655669662,0.010304461041659545,0.011822841318006894,0.0033141764541338463,0.0,0.0,0.0003011077261253722,0.0018804171469552421,5000.0,0.0,3162.25,19.705012052774798,1.0,0.0,6.2,0.5099019513592784,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.669802687845163,0.05172602473639042,0.009049596460716057,0.04302170806374612,0.003809886399045123,0.05529416381956089,-0.002871129248521712,0.05130320773743776,0.4914579206002688,0.28464182765391244,0.49902393895861563,0.27905947005967713,0.48437682430748036,0.27273792396370433,0.5272040653461596,0.28145672059945154,1.0901279169107984e-05,6.807846659106152e-05,0.000551832239561056,0.0034461912315105004,0.00024546524675820105,0.0015329299746813345,0.0003962321390131236,0.0024744689150380727,0
29,0.5219910069527621,0.006353930578303436,1.1180767404469685,0.012889961133306557,0.012886589376350815,0.003290715924608166,0.0,0.0,0.00022064788239345768,0.0013779455838979883,5000.0,0.0,3165.125,15.757835352611094,1.0,0.0,6.375,0.6959705453537527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.976895717223252,0.05259120913349251,0.012397292598057299,0.04387665450467926,0.004428602074833146,0.05570390254891489,-0.0026903094957310613,0.052448927465790295,0.4914002195239284,0.28455894823621053,0.49943447256885476,0.2793517673819739,0.48465062856071733,0.2725380533658055,0.5275519377939769,0.2814337520163002,7.988317652938142e-06,4.988702775316928e-05,0.0004043755922917915,0.002525324764463405,0.00017987378668534752,0.0011233114378143357,0.0002903538329437535,0.0018132591055610434,0
30,0.5199359002713609,0.00629397183368307,1.1220296407836385,0.012338174705553531,0.012606496818734835,0.0038462651950617,0.0,0.0,1.6261507467901385e-27,1.1247728347550823e-27,5000.0,0.0,3157.7,23.318662054243163,1.0,0.0,6.375,0.6199798383818622,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.289318808235205,0.051155688337387185,0.012465374881096752,0.046524942037172626,0.004920180618757873,0.058659091172783846,-0.0011600084743485744,0.05028519448227191,0.4912631396188102,0.28436378649556066,0.5004097734108592,0.2801390508062606,0.48530110275349025,0.2721057226685727,0.5283783751009464,0.2814464268657903,1.9283319401397513e-27,3.050453291593136e-27,1.4424991923735097e-27,1.9715141703587886e-27,1.6978777726294495e-27,2.2612627232727035e-27,1.4358940820178437e-27,2.0782104183206112e-27,0
31,0.5210725155017197,0.0061218696422515075,1.1213250238854564,0.012540263622257155,0.011942177304989702,0.0036341418702755483,0.0,0.0,1.6261507467901385e-27,1.1247728347550823e-27,5000.0,0.0,3156.125,25.893230292877714,1.0,0.0,6.3,0.714142842854285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.60030119429967,0.052956929274798725,0.01203979229702879,0.04568164246407028,0.004063250545952633,0.06201720250012082,-0.0006674830046800338,0.049114865161770854,0.4912631396188102,0.28436378649556066,0.5004097734108592,0.2801390508062606,0.48530110275349025,0.2721057226685727,0.5283783751009464,0.2814464268657903,1.9283319401397513e-27,3.050453291593136e-27,1.4424991923735097e-27,1.9715141703587886e-27,1.6978777726294495e-27,2.2612627232727035e-27,1.4358940820178437e-27,2.0782104183206112e-27,0
