generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,weights_variance_mean,weights_variance_std,lambdas_variance_mean,lambdas_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,mean_weight_0_mean,mean_weight_0_std,mean_weight_1_mean,mean_weight_1_std,mean_weight_2_mean,mean_weight_2_std,mean_weight_3_mean,mean_weight_3_std,alpha_0_mean,alpha_0_std,alpha_1_mean,alpha_1_std,alpha_2_mean,alpha_2_std,alpha_3_mean,alpha_3_std,mean_lambda_0_mean,mean_lambda_0_std,mean_lambda_1_mean,mean_lambda_1_std,mean_lambda_2_mean,mean_lambda_2_std,mean_lambda_3_mean,mean_lambda_3_std,lambda_variance_0_mean,lambda_variance_0_std,lambda_variance_1_mean,lambda_variance_1_std,lambda_variance_2_mean,lambda_variance_2_std,lambda_variance_3_mean,lambda_variance_3_std,extinct_count
20,0.5270145529392757,0.004329884635664248,1.1165365299651075,0.010327687377525967,0.009103583846305533,0.00402616406666228,0.0,0.0,0.0379154639220217,0.012076992446025807,5000.0,0.0,3167.725,22.75850115890763,1.0,0.0,6.475,0.7066647012551285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.994090066515865,0.04569076443680337,0.013708832410564786,0.03637914741598943,-0.003846577753267156,0.03722898392721517,-0.0009243086981591695,0.036132661357168167,0.07360546525153486,0.014531749665403867,0.49798698581541273,0.23771858119519645,0.5098222890983775,0.2325017090642853,0.5649250051176328,0.19821805073380006,0.0076077535888155,0.0019205310496310387,0.047513291234725766,0.02675011112765216,0.04482499500790922,0.022039765950064412,0.051715815856636316,0.020385543569848927,0
21,0.526703809306943,0.0032517121107551333,1.1165586205015345,0.008803953317414473,0.009384015839333959,0.004065816838693573,0.0,0.0,0.039477131403547,0.012232421914712369,5000.0,0.0,3158.275,22.684782895148015,1.0,0.0,6.425,0.8332916656249479,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.244511790229737,0.04719054076731331,0.015186157699689526,0.0363390494601888,-0.003872738350204398,0.037451171681027844,8.202405406314006e-05,0.03650443453682432,0.07282679856857552,0.013980204750136572,0.4996432775536507,0.23027240488308334,0.5160162401982558,0.22111658137137982,0.5683424941767552,0.1917951748592049,0.007219812487819885,0.0019390308170496994,0.04798020228019462,0.024138315713213485,0.04738771314533854,0.02203677177051591,0.055320797700834964,0.02830004193992173,0
22,0.5264355994622754,0.003399179353368812,1.1162107896237743,0.009199200550406308,0.00982562750685762,0.004273784607366617,0.0,0.0,0.04134010945339459,0.012554125740471917,5000.0,0.0,3161.7,18.20054944225586,1.0,0.0,6.45,0.7053367989832942,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.494590067557401,0.049539619920883425,0.01906044107064393,0.036098926211512006,-0.003803891253460385,0.036388141522568786,-0.0018444175205980114,0.03614657309054542,0.07222441282945322,0.015070387556964345,0.4917686529353474,0.22524830274768676,0.5159095122519654,0.22138384202590639,0.5654080637518628,0.19242392780368436,0.007336559710777284,0.0021269179754723777,0.04742581038041067,0.021939592398698866,0.05039675611564811,0.02294561034675337,0.06020131160674229,0.030855191076461223,0
23,0.5267756802259788,0.003916073225367849,1.114862225044235,0.010840027389377775,0.01025133451420993,0.004178206904223346,0.0,0.0,0.040720974369474215,0.012490048157201561,5000.0,0.0,3163.4,23.083327316485374,1.0,0.0,6.2,0.5567764362830021,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.745363859698145,0.04959850447759675,0.018149984477761893,0.038577349180890216,-0.003971031196225519,0.03876266976660251,-0.005679711822664404,0.03550956530444915,0.06846114138762638,0.012060248670797528,0.4835199597722829,0.21284697274716155,0.5189603180309431,0.21924045094013012,0.5622566529096391,0.2041238672814774,0.006973771348781905,0.0015800437119379872,0.04812618672579358,0.02103987593907096,0.04882299898930606,0.02483851233413637,0.058960940414015325,0.03129372114701522,0
24,0.5264741851729592,0.004057189524712648,1.11515036585721,0.010157017939114063,0.010392745767197982,0.004364739304792667,0.0,0.0,0.03892153661877092,0.012773011113030383,5000.0,0.0,3169.325,22.68963144257747,1.0,0.0,6.175,0.5425633603552676,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.995030927418062,0.05068957552663866,0.01743421731298675,0.04169695913026633,-0.004742433727149954,0.03937078761479897,-0.007221374867740116,0.03657299917673299,0.06969594112308715,0.013818241720529468,0.48085128927178217,0.2091263009626179,0.5231578621682649,0.21331083294530032,0.5592048912127247,0.21450163374566253,0.007001139897751402,0.0018547201092873008,0.046181880403095496,0.018682433471633737,0.048568198682025346,0.024346629764771126,0.053934927492211474,0.03068119180918808,0
25,0.5271764267890605,0.004333908885645232,1.114452851674456,0.010914094209366676,0.010118728903237919,0.004597351068755503,0.0,0.0,0.03889470468705656,0.014029404703027167,5000.0,0.0,3161.875,19.701760708119465,1.0,0.0,6.35,0.9096702699330126,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.2446529425742865,0.051729121569245785,0.0192105226725085,0.04172365494196173,-0.004819525338398041,0.04127037447131457,-0.009241375739598053,0.03598889559248784,0.06851476524851255,0.013550990385434681,0.48407932709178636,0.20822684739420627,0.5245321827363216,0.21254388527704218,0.5495820703280486,0.21562201719746388,0.006887153170333229,0.0019403441162285234,0.047572015895729694,0.020944113762005164,0.047424167368105924,0.021740370459476414,0.05369548231405737,0.032849060414621684,0
26,0.5265916111608434,0.0038186254284249548,1.1158893286210705,0.00982462005955996,0.009837712550506854,0.004211360975226645,0.0,0.0,0.03840430624708156,0.013460624912549912,5000.0,0.0,3160.325,25.555222069080127,1.0,0.0,6.375,0.6959705453537527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.493479281406897,0.052372661215771124,0.017139691436095544,0.043540741224504326,-0.0073628003893485856,0.04439743382948492,-0.006474125154774501,0.034399456429922703,0.07447497577811243,0.013150962256086496,0.4864413104018254,0.21055727801201882,0.5329889066022155,0.2094581552625428,0.5474838163245522,0.2190160764710845,0.007723531944866713,0.0021717060453278155,0.0455571251482651,0.017878504092330976,0.04872298784719069,0.022080485618702902,0.05161358004800374,0.03191285107366795,0
27,0.525779387186647,0.003470043203503581,1.1178284174576678,0.009744415958624644,0.00951590453161528,0.003771733483234595,0.0,0.0,0.038200835121332495,0.0119886722148993,5000.0,0.0,3165.55,18.354767772979315,1.0,0.0,6.45,0.7729812416870153,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.7447295238666864,0.053530765393362885,0.017593382404333967,0.04653389126531117,-0.007117955637717966,0.04506618581859209,-0.007791438319863069,0.034830235091631176,0.0741360235321213,0.01313251426550192,0.4892928132999691,0.2068688676784979,0.5411701089484391,0.21550693865368373,0.5483915130881544,0.2196085220263091,0.007894789858679937,0.0018749228330031391,0.04641083826795185,0.017104718784237194,0.04807653931834987,0.021798065609249493,0.05042117304034832,0.02958705103536832,0
28,0.5256735011373668,0.0038895702469152757,1.1187900420395578,0.008935675065464395,0.009067086961357627,0.003535100686645817,0.0,0.0,0.03709763596411125,0.012126812178405817,5000.0,0.0,3168.95,19.94235442469118,1.0,0.0,6.2,0.6,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.9952159623822,0.05628671206945582,0.01994237981101727,0.05010869323490184,-0.004789780125157834,0.04653825650507955,-0.010454660166470932,0.03532197950350818,0.0688688752889304,0.012438541997938535,0.5105326389392146,0.21653110469688655,0.5385202936535436,0.2110461896870042,0.5537182717641993,0.2141445577397262,0.006904748663358412,0.001924516434597642,0.04586973355242836,0.020074451891822814,0.04593635098741644,0.019728368030348074,0.0496797106532418,0.030139000729800847,0
29,0.5256962834270522,0.0038446893229836334,1.118005138501839,0.008268760427403887,0.009494641347848354,0.003654795553070412,0.0,0.0,0.03675832263020562,0.011688852651890843,5000.0,0.0,3160.1,20.648002324680224,1.0,0.0,6.4,0.6244997998398398,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.245849095202374,0.05442500616325135,0.019671438674044073,0.04905388170185414,-0.0047726605004816906,0.04395696457528931,-0.012219950901534955,0.0376070907105483,0.07215688348118357,0.013457554751532992,0.520099395661828,0.21089919576790558,0.5437053782292894,0.21739713356183088,0.5618483972620248,0.2119411644144873,0.00739568083229449,0.0022650096375636235,0.04737324291533858,0.021336486637969353,0.04528372161094688,0.019409007425144245,0.04698064516224253,0.028512400289740975,0
