generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,weights_variance_mean,weights_variance_std,lambdas_variance_mean,lambdas_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,mean_weight_0_mean,mean_weight_0_std,mean_weight_1_mean,mean_weight_1_std,mean_weight_2_mean,mean_weight_2_std,mean_weight_3_mean,mean_weight_3_std,alpha_0_mean,alpha_0_std,alpha_1_mean,alpha_1_std,alpha_2_mean,alpha_2_std,alpha_3_mean,alpha_3_std,mean_lambda_0_mean,mean_lambda_0_std,mean_lambda_1_mean,mean_lambda_1_std,mean_lambda_2_mean,mean_lambda_2_std,mean_lambda_3_mean,mean_lambda_3_std,lambda_variance_0_mean,lambda_variance_0_std,lambda_variance_1_mean,lambda_variance_1_std,lambda_variance_2_mean,lambda_variance_2_std,lambda_variance_3_mean,lambda_variance_3_std,extinct_count
62,0.5419468430816341,0.005940080317121615,1.0726634290904842,0.01283835577022089,0.019777512183604407,0.004949689387986792,0.0,0.0,0.03924924696815653,0.006657925566387344,5000.0,0.0,3160.925,22.384578955164645,1.0,0.0,6.4,0.6244997998398398,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.738228247930303,0.07470541932710664,7.771334555185442,0.08106542615603674,0.006367909247076519,0.06067738345345277,0.0014249232234930776,0.06724201201986145,0.13429368594812088,0.026902066811270463,0.13410630544321084,0.026336813224790628,0.5699098224027584,0.18793709305533024,0.5819840364305696,0.16634438259506484,0.01896602599406138,0.0052244294320700725,0.01893882414213898,0.005655771342318113,0.057262662918254305,0.016314793228311572,0.06182947481817145,0.017325462113074792,0
63,0.5417747837523355,0.00626817952791737,1.0732906973147949,0.012692751043778351,0.019568224381104986,0.004896641246983731,0.0,0.0,0.03971065665084274,0.007166456245400942,5000.0,0.0,3156.975,22.82376776520476,1.0,0.0,6.45,0.7053367989832942,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.864707476278866,0.0739943690349206,7.8956277720802435,0.0801532727961685,0.0058943103043328105,0.058945266694289775,-0.0004985805479098316,0.0659035449356511,0.13244347743382962,0.026193265772719347,0.13333845277188555,0.024321425672457483,0.5689627569430215,0.1799920856792587,0.5724432050935107,0.1665579238007529,0.018665679696759457,0.005761956228120379,0.01861000236048122,0.004966779922388924,0.057701771804224054,0.018845700184995866,0.06386517274190621,0.018293358615428558,0
64,0.5415044758768628,0.006043832562956827,1.0736332573162983,0.011582086264498206,0.019642901598696305,0.004958098928943117,0.0,0.0,0.040284232550658716,0.00787888877183575,5000.0,0.0,3157.15,17.515064944213027,1.0,0.0,6.375,0.6199798383818622,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.990834366886341,0.07365388937558104,8.019246586026155,0.07997183829310299,0.006125713092218786,0.05967022986552383,-0.001964782952450386,0.06583907831738856,0.13493620452414273,0.02733136276650417,0.1351399080488414,0.024677706656518483,0.5662725870397114,0.17225795940329666,0.5699472583231957,0.1671811061014234,0.01908517714922765,0.00607077269032838,0.018968677840250324,0.0049667685713094024,0.057449188818835525,0.020172983424548385,0.06563388639432136,0.021185407370700855,0
65,0.541408572346233,0.006222511562311103,1.0736993589441641,0.01245887387934302,0.019676935456552615,0.005042956122649746,0.0,0.0,0.04073525034712669,0.00859349260881421,5000.0,0.0,3160.975,18.675502001285,1.0,0.0,6.475,0.7066647012551285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.112135332822435,0.07687898648458782,8.144554787099732,0.07859539178851817,0.0037506926578989006,0.061339486840170244,-0.004237103563003872,0.06373342141218481,0.13744379176665,0.031038793242413362,0.1339706736075538,0.023230316701720783,0.5622490509491939,0.17000840447553314,0.5658455594779688,0.1696729634844818,0.01944714139396478,0.006334859517014997,0.019048124823989786,0.004850614247857646,0.05939408844449462,0.02082844139275903,0.06505164672605758,0.02342153984605936,0
66,0.5409069322003779,0.00636877690581288,1.0743260605165716,0.01285240209306453,0.019771518815181847,0.0047999100502729665,0.0,0.0,0.04125941193488199,0.009458202819736047,5000.0,0.0,3168.15,18.10048341895873,1.0,0.0,6.275,0.6319612329882269,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.239382670386746,0.07762505297153684,8.268763550863405,0.07643485717912725,0.0037883347099763433,0.05822430717776658,-0.005135894678139451,0.06338180545595276,0.1395949777657139,0.0370003717721813,0.1311579542780854,0.020681092360522416,0.5595146501118883,0.17025550212021884,0.5640138364478188,0.1687840520910359,0.02045199015670009,0.009796518396196304,0.01864217180167636,0.0046000001215743755,0.06020928166404042,0.020793321253191176,0.06573420411711108,0.024973547203174348,0
67,0.5406854490092339,0.0058347642101373364,1.0752509797743774,0.012484787550000018,0.019474536793360104,0.004437368808974862,0.0,0.0,0.04153568474784843,0.009287554000006009,5000.0,0.0,3160.425,19.644194434997836,1.0,0.0,6.35,0.5267826876426369,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.366281098881931,0.07860052018806264,8.392027259310584,0.07771898765007516,0.003856742066295689,0.05782766539408672,-0.0024095101706397663,0.06563663884557866,0.13883365104001452,0.035453628781099866,0.12737763487808337,0.021340433643386836,0.5600947714385034,0.1750920154227655,0.5629890533518178,0.16724302642932412,0.020776254888914096,0.00915038819389086,0.0179173229209434,0.004314723171183429,0.06128436691236361,0.02040969473106915,0.06616479426917263,0.023734253206494887,0
68,0.5409563215997815,0.00583582692752355,1.0740529840119133,0.01162261463673252,0.01986756156307856,0.004283227214812051,0.0,0.0,0.04129233533632952,0.008975408193608298,5000.0,0.0,3162.4,23.753736548172796,1.0,0.0,6.275,0.6319612329882269,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.489865779401295,0.0774777186370321,8.51662324847598,0.07824402381151767,0.004226772670607473,0.05879569428200975,-0.00261965664225245,0.06789339518261095,0.13274404021692895,0.031777759061945514,0.12650800246529254,0.02461625341225094,0.5677931120775884,0.1770242701006663,0.556496668844181,0.1675767896045014,0.018996464503350012,0.006725522651113725,0.017401503284981783,0.00468879604814325,0.06178751879413088,0.021129001104121213,0.06698385476285543,0.023847163686754873,0
69,0.5407225203149595,0.005164612789011518,1.0741638786257577,0.010452053707929536,0.020013537577465716,0.004286351495609198,0.0,0.0,0.04130166757509375,0.009040852413622472,5000.0,0.0,3158.5,21.67025611293046,1.0,0.0,6.5,0.7745966692414834,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.616171582161286,0.07810946633239342,8.63628912866984,0.07851130519187384,0.0038276695513729127,0.05901771973165007,-0.0009683417680189495,0.06858440286807851,0.12852693568971377,0.027811987723343094,0.12824064727242332,0.027983894307416067,0.5689296392518433,0.1725827398490848,0.5574721338362026,0.1698728280418498,0.01816360950548112,0.0061527228064321435,0.017828661995688878,0.005969927414788404,0.06215927222366342,0.020760518947776932,0.06705512657554155,0.023585106092997705,0
70,0.5408916630838648,0.005687172731061235,1.0736855658628424,0.010064043015222256,0.02016431098281331,0.00400552584444072,0.0,0.0,0.04159288673543007,0.008336469720640513,5000.0,0.0,3164.625,21.470546686100008,1.0,0.0,6.45,0.9205976319760986,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.739460313212167,0.08429232095301359,8.761166670332262,0.08156365350202173,0.004369422678964998,0.05806207641536591,-0.0001865334560626132,0.06973909075304799,0.12735402758311723,0.023337046229066336,0.12781092058172172,0.026595228167837697,0.5677665989755062,0.16974536703244053,0.5608325859390361,0.1723211461999119,0.01736415340540335,0.0046278582934940905,0.018297117890577346,0.006824465811659025,0.06249641149438795,0.01956291004753403,0.06821386415135164,0.02351451980985511,0
71,0.540860101400032,0.0068776714694558415,1.0728402579341836,0.013428392431110749,0.020629748218080814,0.004186184036293632,0.0,0.0,0.04172032674905176,0.007698636297256748,5000.0,0.0,3162.05,22.445433834078592,1.0,0.0,6.375,0.6959705453537527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.862611603660358,0.08799056341116289,8.885045772173438,0.08282269606192792,0.003911138066223267,0.058471965715885574,-0.001069718434637473,0.07177001291801652,0.12843029306857598,0.021403013004839544,0.12754807060222478,0.022097255169880026,0.5619135637404609,0.165210570264171,0.5660520541787534,0.1740291627140713,0.017799240590774583,0.003921513548701126,0.01803041339065158,0.005506363897080925,0.06355317242881998,0.01822654984488516,0.06749848058596089,0.02348982793789743,0
72,0.5411444150551572,0.006632340794756344,1.0720412163211823,0.013057479067425277,0.020795770570870332,0.004197367874431338,0.0,0.0,0.04167814147974676,0.0075629533721372705,5000.0,0.0,3161.1,24.014370697563574,1.0,0.0,6.375,0.6199798383818622,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.986166805593063,0.08835137094845068,9.01073545408555,0.08165373414929815,0.005260541118172838,0.05656943752359767,-0.002052113678683232,0.07307733767226114,0.128822986828518,0.019361426444973292,0.12994549977390563,0.026547567338740904,0.5641039995488996,0.16650622717259989,0.5682967540580783,0.17416052376204713,0.018125004892491553,0.004160116372874815,0.018588724774793362,0.007536106467815396,0.06269281358844958,0.018130886389072606,0.06730602266325252,0.02413175303961349,0
73,0.5412572807416114,0.0059079922618854985,1.072494609326987,0.012066996180890247,0.020460387111221313,0.004287268368196011,0.0,0.0,0.041330796329447916,0.007391567165095432,5000.0,0.0,3163.025,22.991832789057945,1.0,0.0,6.325,0.6475916923494309,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.111189634184338,0.08796831311253751,9.136025637351526,0.08110989458508076,0.004106286577647892,0.05678674877860499,-0.0025013406944052892,0.071909193687255,0.12761265908852099,0.01722267183205553,0.12947702652556278,0.023268704162505253,0.5574292788000706,0.17237483183047245,0.5664995193673412,0.17408244947115098,0.018064390157323487,0.003413040412986843,0.017873094241692193,0.005266834458082959,0.0626261860690829,0.01838032212697236,0.06675951484969307,0.024605677812316727,0
74,0.5413922433378373,0.004869382599113474,1.0726192753574657,0.010145336097995412,0.02026839110119525,0.004260471230942645,0.0,0.0,0.04127704834477994,0.0076223051936714714,5000.0,0.0,3165.375,19.744223838885134,1.0,0.0,6.425,0.6279928343540235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.234889306973715,0.0894574375697489,9.262397249655304,0.08253103725766835,0.006313972228228331,0.05493468229818227,-2.6549188884906345e-05,0.07302443255867994,0.12705624453941322,0.01864506706317836,0.12807647771244232,0.023966433636751328,0.5544227632772027,0.17864929979269212,0.5621117041339441,0.175417370802824,0.017797759372233664,0.003672534071020719,0.017666278266463414,0.004961549890216165,0.06281721870906179,0.01761246034880415,0.06682693703136086,0.02450523962026269,0
75,0.5409064405916603,0.0045717755216162495,1.0737197424067184,0.009919191152091741,0.020108938720739846,0.004421681837243712,0.0,0.0,0.041219989748567866,0.008274511663546551,5000.0,0.0,3161.175,19.885783238283572,1.0,0.0,6.35,0.5267826876426369,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.3621186768798,0.09125179435859224,9.389196952620527,0.08102788586254735,0.00790048181292607,0.05520331536594689,-0.0002129532631060839,0.07297900569970132,0.12722444289919835,0.02079385832335356,0.12705400763269503,0.024517143733773207,0.5504151002553115,0.18009458871202752,0.5568249861714971,0.17552305817809566,0.017744614461801082,0.004478138043006802,0.01791084489000705,0.006022388076050464,0.06278187788175651,0.01868163906331537,0.06644262176070678,0.024448491991422856,0
76,0.5407903324426593,0.004954616578425776,1.0740845603811984,0.011260916922223535,0.02001171410065223,0.004956773542537,0.0,0.0,0.040635416077736,0.008516765511310921,5000.0,0.0,3157.775,20.383188538597192,1.0,0.0,6.475,0.8362864341838865,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.48600548180803,0.08990921737191421,9.515616016848421,0.08135684126118332,0.007118343593119395,0.05640227269460382,0.002892807671545772,0.074684112675752,0.12799815335783155,0.02408377357675921,0.12575634909443295,0.022716641984423795,0.5501237731575429,0.18205436374938214,0.5558487485683896,0.17363686592754907,0.017545375966319478,0.004339033480518968,0.01777236635636631,0.006226445892914304,0.06129543617851033,0.018815182624264928,0.06592848580974786,0.024696561482476884,0
77,0.5407458450699976,0.00526453899968935,1.0739439610378796,0.012851682605683047,0.020126199227558164,0.005106594227208904,0.0,0.0,0.04136133993940123,0.008398025930717503,5000.0,0.0,3164.65,19.525048015305877,1.0,0.0,6.425,0.6666145812986692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.61070327900535,0.08927793525484246,9.639149620413537,0.0821746314504118,0.007067386912348235,0.05791076118807388,0.002956645986736519,0.07480914840937843,0.12925594363619214,0.027632729816160714,0.12675809442230462,0.021215223728115587,0.544867102349887,0.1828120411964377,0.5509998271360274,0.17100628737347004,0.018323938719029653,0.005599638868431052,0.01754555423907307,0.0049633030374500765,0.06262492315917625,0.019409158747718508,0.06695094364032594,0.02330871770175803,0
78,0.5406045874669461,0.005176355152574652,1.0739860948147748,0.012125171874728762,0.02022266789088841,0.00468041161970415,0.0,0.0,0.04175087664720094,0.00872714398473983,5000.0,0.0,3159.725,20.44503301538053,1.0,0.0,6.35,0.7262919523166975,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.736148725334049,0.08852524953459544,9.764743221575653,0.08039233453842229,0.008778303557422226,0.059523690125260445,0.003642607545338585,0.07621421493217222,0.13112524090049332,0.028628800677650494,0.1293365121005729,0.023778676452678813,0.5473459796124522,0.17775825923057706,0.5510464520569693,0.1657750355803373,0.01853874847599638,0.00610884699719385,0.017806360029173594,0.00526279010783247,0.0631000557553338,0.018975440954890434,0.06755834232829998,0.023400621966530186,0
79,0.5405067712399957,0.004661717530279452,1.074280709052304,0.011223393879498715,0.020149323289155828,0.0044501930436308314,0.0,0.0,0.042443870420091644,0.00918633323650536,5000.0,0.0,3162.525,24.47650659305776,1.0,0.0,6.4,0.7000000000000001,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.859546826666364,0.08795788998302456,9.888878016000458,0.08222189252694681,0.010951011622347486,0.05780938983780749,0.0020730291428869133,0.07672872635642577,0.13456929283378113,0.030111496443185205,0.1333167234096109,0.03425778708699077,0.5497781067494503,0.17986568772719427,0.5534705364502401,0.16246446299023562,0.019016076348582166,0.006390343034933706,0.018715514208633943,0.00698931271041387,0.06341010988242059,0.02108656463116636,0.0686337812407299,0.023877399873752658,0
80,0.5406319277755705,0.005446562943219508,1.0735531348748588,0.010491467366509024,0.02043872519414414,0.004294686043045384,0.0,0.0,0.04303452639341142,0.00911243535835866,5000.0,0.0,3162.725,21.418435400374136,1.0,0.0,6.35,0.8231038816577164,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.985346042273678,0.0890624167162831,10.016631195504642,0.08073322315109019,0.012656722029577256,0.057698199527612126,0.001183728199550769,0.07681933064912826,0.13414276026730734,0.03270446631196218,0.13443089947261117,0.035849748656883625,0.5474599598513855,0.17917335140807744,0.5576654530878739,0.16220109815412148,0.019094518488213075,0.006766478660802745,0.019263513348864596,0.00832283994764559,0.06544059098914012,0.02233387579004754,0.06833948274742788,0.0230188250881053,0
81,0.5404826846867803,0.005982768370782886,1.0744589160110674,0.01144983201288618,0.02008523351563698,0.004249406396928939,0.0,0.0,0.04309386718534776,0.00838120336476306,5000.0,0.0,3162.75,19.18039363516818,1.0,0.0,6.325,0.5651327277728658,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.108103656360562,0.08982235324461535,10.140513885819255,0.07819611595399452,0.011593271328426394,0.059843579646793765,-0.00033023946133576426,0.07804420066468494,0.13086020183767982,0.027899692091959288,0.1333758907867983,0.031368515116879984,0.5449740560134335,0.17951178121309658,0.5557912860440424,0.1619196779466565,0.018200441394335503,0.005760246446802411,0.019312309833887466,0.007802410920375037,0.0657483606475802,0.020922686897286602,0.06911435686558787,0.02192019000597372,0
82,0.5406730706380996,0.0065366521358360494,1.075052383946693,0.011659824760740133,0.019614108297270744,0.0038446629791717445,0.0,0.0,0.04276615431520227,0.008638804444454324,5000.0,0.0,3159.0,17.639444435695815,1.0,0.0,6.25,0.7664854858377946,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.231870240400939,0.09249500411324828,10.266264623081074,0.07831883090076501,0.01187456399967025,0.05996607164644926,0.002810091295551564,0.07800825206727771,0.12768595305530772,0.022006013497327375,0.13077789094120532,0.026334975928784102,0.5491018829780361,0.18254562565571944,0.5526706904002884,0.1606235391728843,0.017224604949817167,0.004135434059844637,0.018616299981660898,0.00587003392191243,0.06542665616622792,0.02179708461414391,0.0697970561631031,0.02346470683430558,0
83,0.5402449992555776,0.00578495380631169,1.0755594637574228,0.01133925813487379,0.01971013582346099,0.003887031686666653,0.0,0.0,0.042424156800526906,0.008662381816139163,5000.0,0.0,3156.575,20.104585919635348,1.0,0.0,6.525,0.6319612329882268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.358343158793177,0.09430902509750866,10.392048892671268,0.07700240658704366,0.011320319035988489,0.059701104465024586,0.004017035908349653,0.07686204194832243,0.12754354570531265,0.02005169601152024,0.12981929979891088,0.02590047895614961,0.5514357278953005,0.18638287245847168,0.5493714441535704,0.16405031608499132,0.017123060708501607,0.0037172749524538536,0.017935894562094348,0.005301381727273261,0.06470382956082439,0.021322117292004995,0.06993384237068727,0.024280932364655557,0
84,0.5409413672493466,0.005060794280848078,1.0741882383981842,0.010121981084944316,0.019831158035634407,0.003780267703271092,0.0,0.0,0.04219185831044512,0.009430725874541628,5000.0,0.0,3159.65,20.838126115368436,1.0,0.0,6.3,0.5099019513592784,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.482522946127176,0.09632604086164345,10.51290128570533,0.0777588184140991,0.010609921782535076,0.06024433456778231,0.006271221762514918,0.07525450068174003,0.12723188808284736,0.020409415549349826,0.12784977431969335,0.026581347490280148,0.55835062790803,0.1876383715185112,0.5503736473341455,0.1685011577506584,0.017614502187865085,0.004101557939404094,0.017153176421866537,0.00448595016168233,0.06494790481968948,0.023844069094765618,0.06905184981235939,0.024476288956687374,0
85,0.5416178236059179,0.004727269034722742,1.0731462305220707,0.00963981930479477,0.01979711700760295,0.003629950878059695,0.0,0.0,0.04213681891399965,0.009525062989836753,5000.0,0.0,3154.275,20.073598954846137,1.0,0.0,6.275,0.6703543838895961,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.60485158762899,0.09452337458129904,10.635600793707528,0.07721064043293839,0.01016510607158421,0.060301463762422604,0.0064273919997674235,0.07831524313274069,0.12736956015052972,0.02176552243152023,0.12819794197267417,0.02695619688243355,0.558646433759326,0.19203363349918878,0.5521349186945869,0.17206702897000628,0.01793570271973712,0.005262717681479402,0.01717545941585704,0.0050206019167493374,0.06508207440323885,0.02439652347603755,0.06835403911716562,0.02435304379149181,0
86,0.5417234634727967,0.005191542218406286,1.072985259210451,0.010240693350541027,0.019809438354075625,0.003988688183437214,0.0,0.0,0.042107381774639206,0.009971918167164492,5000.0,0.0,3160.65,25.13319518087583,1.0,0.0,6.25,0.6224949798994366,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.727639190521396,0.09375024554228661,10.760198014560272,0.07816213142990519,0.011179419392945863,0.05941144389830935,0.004040004533508961,0.07962382138036449,0.1304192731600907,0.02340291118686688,0.12716303938079504,0.024931938890155016,0.5594709269178536,0.19694915880844246,0.5511820681909017,0.16839585660444034,0.018257629096400423,0.0053780334622569245,0.016784017613649428,0.004245571645311755,0.06437128779060519,0.025413756830716047,0.0690165925979018,0.02422698689907664,0
87,0.5423126695622612,0.005494999467139065,1.0713800770319746,0.010305285926462555,0.02014161110326857,0.004315589349909055,0.0,0.0,0.04263918294909416,0.010144999284944379,5000.0,0.0,3159.15,22.460576573187073,1.0,0.0,6.425,0.8332916656249479,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.850576738202758,0.09259417030457427,10.883400352517162,0.07858826209979108,0.011859949785348673,0.059334089589916615,0.005194812476791466,0.08071661069329714,0.13290252308753986,0.0245694800634656,0.12705283342686569,0.02245422976113952,0.5598288247050991,0.19817304261354282,0.5467259527358812,0.1684744886454257,0.018652241126915037,0.0050866109540203975,0.01736294851958061,0.00431666446358845,0.06420812959029862,0.026175887527904517,0.07033341255958239,0.02450775506907915,0
88,0.5419844299846078,0.005025393809723908,1.0718128203432828,0.01025785730355129,0.02018708738759787,0.004587153250951866,0.0,0.0,0.04235430868187372,0.009684661363449705,5000.0,0.0,3149.425,20.33456109681249,1.0,0.0,6.375,0.7310095758606723,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,10.975822459150766,0.09240071484526735,11.00944720446157,0.08190866761864356,0.011495201206672035,0.06042109832925708,0.006147704775739662,0.08126094211688957,0.12948518358695388,0.022695843968258172,0.12760074954222753,0.021351921398480186,0.559304275165232,0.1998171177889848,0.5440837274914893,0.16884632785978315,0.01781715493980453,0.004759342896827759,0.017444825911259586,0.004248871303371726,0.06265220463552423,0.025119747776971874,0.07150304924090652,0.023294183084690556,0
89,0.5417908966293272,0.005553572958037495,1.0725897906227526,0.010673412180140864,0.019943546615007683,0.005005071560151784,0.0,0.0,0.0424614374875182,0.009692138495649073,5000.0,0.0,3163.95,18.829431749258926,1.0,0.0,6.1,0.6244997998398398,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.101623478515654,0.09240720110745893,11.131887882104973,0.08437920106202211,0.011132000258688575,0.06193133275621018,0.004363369269400425,0.0814441776266792,0.12705063940876896,0.02083045444365529,0.1282608772025727,0.018371345230986734,0.5504486398243336,0.19705471266041627,0.5469166710059701,0.1691121826741331,0.01730447714757668,0.003803983831337393,0.017520135350866987,0.003707968115540045,0.062236440044537614,0.02359338074555016,0.07278469740709152,0.023926296484133545,0
90,0.5410095336335637,0.005877682913726228,1.073458376941216,0.012390960962049988,0.020147386238455814,0.005657098397954365,0.0,0.0,0.0428036213968402,0.00989153282104764,5000.0,0.0,3160.175,24.748623699106986,1.0,0.0,6.275,0.6319612329882268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.227019124918339,0.09479636531691309,11.256748334082154,0.08285486666770829,0.010550067854549221,0.060104019771945946,0.004205042280508999,0.0816119272759818,0.12760906179292023,0.02137441332699243,0.12941440059404313,0.02128542834557194,0.5432889888392285,0.19738421478108364,0.5475277753425838,0.16544406884045898,0.017374470716460404,0.0037886035979676925,0.01775319811587913,0.00418529065937814,0.06178204098023121,0.023323206255431272,0.07430477577479006,0.025463843196472023,0
91,0.5411492953176733,0.006851613127222263,1.0731924998153624,0.014196648651161633,0.020185749150082484,0.005487076751254683,0.0,0.0,0.04293356874416195,0.010284745664233057,5000.0,0.0,3157.65,21.456409298855203,1.0,0.0,6.475,0.9483538369195329,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.353276828791653,0.09551600121156306,11.384003770112473,0.08212719722616725,0.008989991500225055,0.05972163771370861,0.0022680690197372545,0.08467075912822741,0.1267316598113151,0.020364416557714968,0.12960946094671885,0.02656463075394744,0.5357187576707869,0.19547842536978638,0.5447527154375305,0.163989222999693,0.017366203413148006,0.00420440363203268,0.017640454437573956,0.005068204832914295,0.06123107746346901,0.02231621931215926,0.07549653966245684,0.02655470906628972,0
92,0.5409554870631575,0.007258423119233338,1.0733503513982126,0.015555952664093022,0.02026027952063652,0.005362279110177971,0.0,0.0,0.04221418697561143,0.010437639456811226,5000.0,0.0,3157.825,19.907143818237714,1.0,0.0,6.5,0.7071067811865476,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.478287365011516,0.09273491720369931,11.50996690462946,0.08464264579517006,0.007789827959941825,0.05917554779300706,0.002380079595186715,0.08745218974551541,0.12657695465612828,0.01909766698334389,0.12779729613719418,0.024766085199876445,0.5361852844115929,0.191660632876093,0.53822960370218,0.1651990068499086,0.017528355119984178,0.003522424978086048,0.01759694552886023,0.005304409290907269,0.05978107392075377,0.02272410862538714,0.07395037333284755,0.026653219702475597,0
93,0.5410507949097216,0.006143971618739146,1.0730730198188958,0.013406524749189939,0.020365312765001416,0.005001767016068066,0.0,0.0,0.041990443787413255,0.009835831064625227,5000.0,0.0,3167.525,17.92900931451596,1.0,0.0,6.175,0.5868347297152752,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.605466863623876,0.09005532131754397,11.635741616917608,0.08597000979423525,0.007704145854333003,0.06235594238456567,0.0007915354405539858,0.08909231055429524,0.12509513801815558,0.018408921682943405,0.1284066418285646,0.01961444920719998,0.5405391251392928,0.18648481477903464,0.53388573880623,0.16849038772424116,0.017172516964533063,0.003910418358033814,0.017933461036822935,0.004271361730048651,0.06066029149085091,0.022356498163618257,0.07219550565744615,0.026727437796164384,0
94,0.5420350054664307,0.005483715282810566,1.0710401472779196,0.012346942569075002,0.02055976118658078,0.004843332265653887,0.0,0.0,0.04190044646072731,0.00940943883258031,5000.0,0.0,3155.325,20.961139639819205,1.0,0.0,6.375,0.4841229182759271,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.729467400763829,0.08916161882893799,11.760957660890867,0.08730297780835479,0.006527899437715742,0.061425707526657665,0.003517281438952537,0.08978572480984338,0.12711643263976838,0.020162209407086622,0.12662893187059382,0.018164896546289406,0.5418473694807783,0.18366485298919802,0.5333475130311588,0.1741725273922332,0.01764124829230003,0.004411222193703518,0.01757896679075915,0.0034980924602611234,0.06072054188001743,0.022071607992865026,0.07166102887983264,0.026399488140192974,0
95,0.5423937831330962,0.00619641033414359,1.069789915955352,0.013598233654868647,0.020902365852679308,0.005208221825639337,0.0,0.0,0.04213277595094396,0.009152235386473554,5000.0,0.0,3159.05,18.71089254952847,1.0,0.0,6.3,0.714142842854285,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.853949150264768,0.08878775921278076,11.886132401138836,0.08867080219941793,0.006685355036248697,0.06285057981116175,0.005668355712209739,0.09226258080464735,0.1268359629720655,0.029709177396585504,0.12869236487299607,0.018208687742092337,0.5472739372797168,0.18011214761521835,0.527799839585278,0.1835726935219572,0.017828307586009163,0.006241017322028533,0.017621571247095267,0.0034889952654878777,0.06301446349346283,0.02336756620558477,0.07006676147720857,0.02495463840048699,0
96,0.5418431513210038,0.006521505364177289,1.0706138300243315,0.013426829102561382,0.020941634743800428,0.00559910713103506,0.0,0.0,0.041648832630003386,0.008726993875205546,5000.0,0.0,3161.55,16.709204050462727,1.0,0.0,6.325,0.7206767652699787,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.97741726823708,0.08918805541610278,12.01230329016455,0.08707664100689642,0.005422874122092483,0.06325034279072483,0.0046462953856594436,0.09080398560266936,0.13028410338640922,0.040523332618377116,0.13326710275221285,0.01827115703101526,0.5493919487120916,0.1785581799439975,0.5234380724414324,0.19704910261947906,0.017914827976212584,0.006484238951560079,0.018317221534933543,0.0036218660653664107,0.06477589308941671,0.02254403959180003,0.06558738791945068,0.023769339394595992,0
97,0.5416934076192313,0.005685468384095656,1.070469497054796,0.012490998548679034,0.021178531492962022,0.005635426619487019,0.0,0.0,0.04113815101187077,0.008190788848034501,5000.0,0.0,3153.125,19.212219418901086,1.0,0.0,6.6,0.7348469228349535,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.100111381557102,0.08726348590745714,12.137002211913787,0.08826840097873016,0.008093151277946393,0.06165646601972347,0.004509086393741992,0.09018019358244424,0.13083581885566178,0.03940107347049594,0.13268981338781724,0.019118791007149038,0.549455004598554,0.17919899415062956,0.519392175779761,0.2017155737232977,0.0180144074726796,0.006203452638313466,0.018707948091925337,0.004307900107062226,0.0656208099398207,0.021519434623320184,0.062209438543057424,0.02234640534258444,0
